,game_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type,results
13811,2482135,2014,4. Matchday,2014-08-31,40,595,1,1,1.0,13.0,Willy Sagnol,Claude Makélélé,Matmut Atlantique,21917.0,Fredy Fautrel,4-2-3-1,4-4-2 double 6,FC Girondins Bordeaux,SC Bastia,1:1,domestic_league,0
13812,2482136,2014,4. Matchday,2014-08-30,1162,273,0,1,9.0,5.0,Patrice Garande,Philippe Montanier,Stade Marie-Marvingt,12767.0,Alexandre Castro,4-3-3 Attacking,4-2-3-1,SM Caen,Stade Rennais Football Club,0:1,domestic_league,-1
13813,2482137,2014,4. Matchday,2014-08-30,826,1421,4,2,11.0,19.0,Antoine Kombouaré,Jean-Luc Vasseur,Stade Crédit Agricole la Licorne,9846.0,Benoît Bastien,4-3-3 Attacking,4-4-2 double 6,Racing Club de Lens,Stade Reims,4:2,domestic_league,1
13814,2482138,2014,4. Matchday,2014-08-30,1158,855,4,0,6.0,18.0,Sylvain Ripoll,Jocelyn Gourvennec,Stade du Moustoir,13061.0,Sébastien Desiage,4-4-2 double 6,4-2-3-1,Football Club Lorient-Bretagne Sud,EA Guingamp,4:0,domestic_league,1
13815,2482139,2014,4. Matchday,2014-08-29,244,417,4,0,4.0,16.0,Marcelo Bielsa,Claude Puel,Orange Vélodrome,39497.0,Bartolomeu Varela,3-3-3-1,4-3-3 Attacking,Olympique de Marseille,Olympique Gymnaste Club Nice Côte d'Azur,4:0,domestic_league,1
13816,2482140,2014,4. Matchday,2014-08-31,347,1041,2,1,14.0,17.0,Albert Cartier,Hubert Fournier,Stade Saint-Symphorien,20168.0,Ruddy Buquet,4-2-3-1,4-3-3 Attacking,Football Club de Metz,Olympique Lyonnais,2:1,domestic_league,1
13817,2482141,2014,4. Matchday,2014-08-30,162,1082,1,1,15.0,3.0,Leonardo Jardim,René Girard,Stade Louis-II,9345.0,Said Ennjimi,4-3-3 Attacking,4-3-1-2,Association sportive de Monaco Football Club,Lille Olympique Sporting Club,1:1,domestic_league,0
13818,2482142,2014,4. Matchday,2014-08-30,995,969,1,0,7.0,10.0,Michel Der Zakarian,Rolland Courbis,Stade de la Beaujoire,21559.0,Frank Schneider,4-4-2 double 6,4-1-4-1,Football Club de Nantes,Montpellier HSC,1:0,domestic_league,1
13819,2482143,2014,4. Matchday,2014-08-31,583,618,5,0,2.0,8.0,Laurent Blanc,Christophe Galtier,Parc des Princes,46088.0,Clément Turpin,4-3-3 Attacking,3-5-2 flat,Paris Saint-Germain Football Club,AS Saint-Étienne,5:0,domestic_league,1
13820,2482144,2014,4. Matchday,2014-08-30,415,14171,1,0,12.0,20.0,Alain Casanova,Pascal Dupraz,Stadium Municipal,10206.0,Benoît Millot,3-5-2 flat,4-2-3-1,Toulouse Football Club,Thonon Évian Grand Genève FC,1:0,domestic_league,1
13821,2482145,2014,5. Matchday,2014-09-13,595,826,1,1,14.0,9.0,Claude Makélélé,Antoine Kombouaré,Stade Armand-Cesari,12474.0,Wilfried Bien,4-2-3-1,4-3-3 Attacking,SC Bastia,Racing Club de Lens,1:1,domestic_league,0
13822,2482146,2014,5. Matchday,2014-09-14,14171,244,1,3,20.0,2.0,Pascal Dupraz,Marcelo Bielsa,Parc des Sports d’Annecy,12967.0,Amaury Delerue,4-2-3-1,4-2-3-1,Thonon Évian Grand Genève FC,Olympique de Marseille,1:3,domestic_league,-1
13823,2482147,2014,5. Matchday,2014-09-14,855,40,2,1,16.0,3.0,Jocelyn Gourvennec,Willy Sagnol,Stade de Roudourou,12912.0,Olivier Thual,4-2-3-1,4-3-3 Attacking,EA Guingamp,FC Girondins Bordeaux,2:1,domestic_league,1
13824,2482148,2014,5. Matchday,2014-09-14,1082,995,2,0,1.0,10.0,René Girard,Michel Der Zakarian,Decathlon Arena-Stade Pierre-Mauroy,32560.0,Lionel Jaffredo,4-3-1-2,4-2-3-1,Lille Olympique Sporting Club,Football Club de Nantes,2:0,domestic_league,1
13825,2482149,2014,5. Matchday,2014-09-12,1041,162,2,1,13.0,19.0,Hubert Fournier,Leonardo Jardim,Stade de Gerland,34099.0,Benoît Bastien,4-3-1-2,4-3-3 Attacking,Olympique Lyonnais,Association sportive de Monaco Football Club,2:1,domestic_league,1
13826,2482150,2014,5. Matchday,2014-09-13,969,1158,1,0,6.0,8.0,Rolland Courbis,Sylvain Ripoll,Stade de la Mosson,12106.0,Fredy Fautrel,4-4-2 double 6,4-4-2 double 6,Montpellier HSC,Football Club Lorient-Bretagne Sud,1:0,domestic_league,1
13827,2482155,2014,6. Matchday,2014-09-19,40,14171,2,1,2.0,20.0,Willy Sagnol,Pascal Dupraz,Matmut Atlantique,15103.0,Bartolomeu Varela,4-2-3-1,4-2-3-1,FC Girondins Bordeaux,Thonon Évian Grand Genève FC,2:1,domestic_league,1
13828,2482156,2014,6. Matchday,2014-09-21,826,618,0,1,13.0,3.0,Antoine Kombouaré,Christophe Galtier,Stade Crédit Agricole la Licorne,11072.0,Said Ennjimi,4-3-3 Attacking,4-3-3 Attacking,Racing Club de Lens,AS Saint-Étienne,0:1,domestic_league,-1
13829,2482157,2014,6. Matchday,2014-09-21,1082,969,0,0,4.0,6.0,René Girard,Rolland Courbis,Decathlon Arena-Stade Pierre-Mauroy,31742.0,Olivier Thual,4-3-1-2,5-4-1,Lille Olympique Sporting Club,Montpellier HSC,0:0,domestic_league,0
13830,2482158,2014,6. Matchday,2014-09-20,1158,1421,0,1,11.0,15.0,Sylvain Ripoll,Jean-Luc Vasseur,Stade du Moustoir,12004.0,Benoît Millot,4-4-2 double 6,4-4-2 double 6,Football Club Lorient-Bretagne Sud,Stade Reims,0:1,domestic_league,-1
13831,2482159,2014,6. Matchday,2014-09-20,244,273,3,0,1.0,8.0,Marcelo Bielsa,Philippe Montanier,Orange Vélodrome,46153.0,Stéphane Lannoy,4-2-3-1,4-2-3-1,Olympique de Marseille,Stade Rennais Football Club,3:0,domestic_league,1
13832,2482160,2014,6. Matchday,2014-09-20,347,595,3,1,9.0,18.0,Albert Cartier,Claude Makélélé,Stade Saint-Symphorien,18605.0,Sébastien Desiage,4-2-3-1,4-2-3-1,Football Club de Metz,SC Bastia,3:1,domestic_league,1
13833,2482161,2014,6. Matchday,2014-09-21,162,855,1,0,16.0,19.0,Leonardo Jardim,Jocelyn Gourvennec,Stade Louis-II,6362.0,Mikael Lesage,4-2-3-1,4-2-3-1,Association sportive de Monaco Football Club,EA Guingamp,1:0,domestic_league,1
13834,2482162,2014,6. Matchday,2014-09-20,995,417,2,1,7.0,17.0,Michel Der Zakarian,Claude Puel,Stade de la Beaujoire,23240.0,Clément Turpin,4-4-2 double 6,5-3-2,Football Club de Nantes,Olympique Gymnaste Club Nice Côte d'Azur,2:1,domestic_league,1
13835,2482163,2014,6. Matchday,2014-09-21,583,1041,1,1,5.0,12.0,Laurent Blanc,Hubert Fournier,Parc des Princes,45428.0,Ruddy Buquet,4-3-3 Attacking,4-3-1-2,Paris Saint-Germain Football Club,Olympique Lyonnais,1:1,domestic_league,0
13836,2482164,2014,6. Matchday,2014-09-20,415,1162,3,3,14.0,10.0,Alain Casanova,Patrice Garande,Stadium Municipal,13058.0,Benoît Bastien,3-5-2 flat,4-3-3 Attacking,Toulouse Football Club,SM Caen,3:3,domestic_league,0
13837,2482165,2014,7. Matchday,2014-09-24,595,995,0,0,16.0,7.0,Claude Makélélé,Michel Der Zakarian,Stade Armand-Cesari,11380.0,Tony Chapron,4-3-1-2,4-2-3-1,SC Bastia,Football Club de Nantes,0:0,domestic_league,0
13838,2482166,2014,7. Matchday,2014-09-24,1162,583,0,2,14.0,4.0,Patrice Garande,Laurent Blanc,Stade Michel-d'Ornano,19988.0,Wilfried Bien,4-3-3 Attacking,4-3-3 Attacking,SM Caen,Paris Saint-Germain Football Club,0:2,domestic_league,-1
13839,2482167,2014,7. Matchday,2014-09-24,14171,826,2,1,20.0,15.0,Pascal Dupraz,Antoine Kombouaré,Parc des Sports d’Annecy,9864.0,Frank Schneider,4-2-3-1,4-2-3-1,Thonon Évian Grand Genève FC,Racing Club de Lens,2:1,domestic_league,1
13840,2482168,2014,7. Matchday,2014-09-24,855,347,0,1,19.0,6.0,Jocelyn Gourvennec,Albert Cartier,Stade de Roudourou,12712.0,Stéphane Lannoy,4-4-2 double 6,4-2-3-1,EA Guingamp,Football Club de Metz,0:1,domestic_league,-1
13841,2482169,2014,7. Matchday,2014-09-24,1041,1158,4,0,8.0,17.0,Hubert Fournier,Sylvain Ripoll,Stade de Gerland,32523.0,Sébastien Moreira,4-3-1-2,4-4-2 double 6,Olympique Lyonnais,Football Club Lorient-Bretagne Sud,4:0,domestic_league,1
13842,2482170,2014,7. Matchday,2014-09-24,969,162,0,1,9.0,11.0,Rolland Courbis,Leonardo Jardim,Stade de la Mosson,11570.0,Alexandre Castro,4-3-3 Attacking,4-3-3 Attacking,Montpellier HSC,Association sportive de Monaco Football Club,0:1,domestic_league,-1
13843,2482171,2014,7. Matchday,2014-09-24,417,1082,1,0,12.0,5.0,Claude Puel,René Girard,Allianz Riviera,16541.0,Benoît Millot,4-3-3 Attacking,4-2-3-1,Olympique Gymnaste Club Nice Côte d'Azur,Lille Olympique Sporting Club,1:0,domestic_league,1
13844,2482172,2014,7. Matchday,2014-09-23,1421,244,0,5,18.0,1.0,Jean-Luc Vasseur,Marcelo Bielsa,Stade Auguste-Delaune,17705.0,Antony Gautier,4-3-1-2,4-2-3-1,Stade Reims,Olympique de Marseille,0:5,domestic_league,-1
13845,2482173,2014,7. Matchday,2014-09-23,273,415,0,3,13.0,10.0,Philippe Montanier,Alain Casanova,Roazhon Park,17182.0,Fredy Fautrel,4-2-3-1,3-5-2 flat,Stade Rennais Football Club,Toulouse Football Club,0:3,domestic_league,-1
13846,2482174,2014,7. Matchday,2014-09-25,618,40,1,1,3.0,2.0,Christophe Galtier,Willy Sagnol,Stade Geoffroy-Guichard,25510.0,Lionel Jaffredo,4-2-3-1,4-2-3-1,AS Saint-Étienne,FC Girondins Bordeaux,1:1,domestic_league,0
13847,2482175,2014,8. Matchday,2014-09-28,40,273,2,1,2.0,15.0,Willy Sagnol,Philippe Montanier,Matmut Atlantique,18668.0,Benoît Bastien,4-4-2 double 6,4-3-3 Attacking,FC Girondins Bordeaux,Stade Rennais Football Club,2:1,domestic_league,1
13848,2482176,2014,8. Matchday,2014-09-28,826,1162,0,0,14.0,13.0,Antoine Kombouaré,Patrice Garande,Stade Crédit Agricole la Licorne,8525.0,Clément Turpin,4-4-2 double 6,4-3-3 Attacking,Racing Club de Lens,SM Caen,0:0,domestic_league,0
13849,2482177,2014,8. Matchday,2014-09-27,1082,595,1,0,3.0,16.0,René Girard,Claude Makélélé,Decathlon Arena-Stade Pierre-Mauroy,33558.0,Bartolomeu Varela,4-4-2 double 6,4-3-1-2,Lille Olympique Sporting Club,SC Bastia,1:0,domestic_league,1
13850,2482178,2014,8. Matchday,2014-09-27,1158,14171,0,2,17.0,18.0,Sylvain Ripoll,Pascal Dupraz,Stade du Moustoir,11058.0,Mikael Lesage,4-4-2 double 6,4-2-3-1,Football Club Lorient-Bretagne Sud,Thonon Évian Grand Genève FC,0:2,domestic_league,-1
13851,2482179,2014,8. Matchday,2014-09-28,244,618,2,1,1.0,6.0,Marcelo Bielsa,Christophe Galtier,Orange Vélodrome,55367.0,Fredy Fautrel,4-2-3-1,4-2-3-1,Olympique de Marseille,AS Saint-Étienne,2:1,domestic_league,1
13852,2482180,2014,8. Matchday,2014-09-27,347,1421,3,0,5.0,19.0,Albert Cartier,Jean-Luc Vasseur,Stade Saint-Symphorien,18273.0,Olivier Thual,4-2-3-1,4-2-3-1,Football Club de Metz,Stade Reims,3:0,domestic_league,1
13853,2482181,2014,8. Matchday,2014-09-27,162,417,0,1,12.0,8.0,Leonardo Jardim,Claude Puel,Stade Louis-II,8941.0,Ruddy Buquet,4-2-3-1,4-2-3-1,Association sportive de Monaco Football Club,Olympique Gymnaste Club Nice Côte d'Azur,0:1,domestic_league,-1
13854,2482182,2014,8. Matchday,2014-09-27,969,855,2,1,7.0,20.0,Rolland Courbis,Jocelyn Gourvennec,Stade de la Mosson,10282.0,Philippe Kalt,4-3-3 Attacking,4-4-2 double 6,Montpellier HSC,EA Guingamp,2:1,domestic_league,1
13855,2482183,2014,8. Matchday,2014-09-28,995,1041,1,1,9.0,10.0,Michel Der Zakarian,Hubert Fournier,Stade de la Beaujoire,26077.0,Nicolas Rainville,4-4-2 double 6,4-3-1-2,Football Club de Nantes,Olympique Lyonnais,1:1,domestic_league,0
13856,2482184,2014,8. Matchday,2014-09-27,415,583,1,1,11.0,4.0,Alain Casanova,Laurent Blanc,Stadium Municipal,20762.0,Tony Chapron,3-5-2 flat,4-3-1-2,Toulouse Football Club,Paris Saint-Germain Football Club,1:1,domestic_league,0
13857,2482185,2014,9. Matchday,2014-10-04,595,1158,0,2,19.0,14.0,Claude Makélélé,Sylvain Ripoll,Stade Armand-Cesari,11542.0,Stéphane Lannoy,4-2-3-1,4-4-2 double 6,SC Bastia,Football Club Lorient-Bretagne Sud,0:2,domestic_league,-1
13858,2482186,2014,9. Matchday,2014-10-04,1162,244,1,2,17.0,1.0,Patrice Garande,Marcelo Bielsa,Stade Michel-d'Ornano,20501.0,Benoît Millot,4-3-3 Attacking,4-2-3-1,SM Caen,Olympique de Marseille,1:2,domestic_league,-1
13859,2482187,2014,9. Matchday,2014-10-04,14171,347,3,0,15.0,9.0,Pascal Dupraz,Albert Cartier,Parc des Sports d’Annecy,10937.0,Lionel Jaffredo,4-2-3-1,4-2-3-1,Thonon Évian Grand Genève FC,Football Club de Metz,3:0,domestic_league,1
13860,2482188,2014,9. Matchday,2014-10-05,855,995,0,1,20.0,5.0,Jocelyn Gourvennec,Michel Der Zakarian,Stade de Roudourou,14744.0,Said Ennjimi,4-2-3-1,4-4-2 double 6,EA Guingamp,Football Club de Nantes,0:1,domestic_league,-1
13861,2482189,2014,9. Matchday,2014-10-05,1041,1082,3,0,6.0,4.0,Hubert Fournier,René Girard,Stade de Gerland,34349.0,Clément Turpin,4-3-1-2,4-4-2 Diamond,Olympique Lyonnais,Lille Olympique Sporting Club,3:0,domestic_league,1
13862,2482190,2014,9. Matchday,2014-10-04,417,969,1,1,11.0,7.0,Claude Puel,Rolland Courbis,Allianz Riviera,19634.0,Wilfried Bien,4-2-3-1,4-4-2 double 6,Olympique Gymnaste Club Nice Côte d'Azur,Montpellier HSC,1:1,domestic_league,0
13863,2482191,2014,9. Matchday,2014-10-05,583,162,1,1,3.0,13.0,Laurent Blanc,Leonardo Jardim,Parc des Princes,45308.0,Benoît Bastien,4-3-3 Attacking,4-3-3 Attacking,Paris Saint-Germain Football Club,Association sportive de Monaco Football Club,1:1,domestic_league,0
13864,2482192,2014,9. Matchday,2014-10-03,1421,40,1,0,16.0,2.0,Jean-Luc Vasseur,Willy Sagnol,Stade Auguste-Delaune,14546.0,Frank Schneider,4-4-2 double 6,4-2-3-1,Stade Reims,FC Girondins Bordeaux,1:0,domestic_league,1
13865,2482193,2014,9. Matchday,2014-10-04,273,826,2,0,12.0,18.0,Philippe Montanier,Antoine Kombouaré,Roazhon Park,18907.0,Sébastien Desiage,4-3-3 Attacking,4-3-3 Attacking,Stade Rennais Football Club,Racing Club de Lens,2:0,domestic_league,1
13866,2482194,2014,9. Matchday,2014-10-05,618,415,0,1,10.0,8.0,Christophe Galtier,Alain Casanova,Stade Geoffroy-Guichard,27581.0,Amaury Delerue,4-2-3-1,3-5-2 flat,AS Saint-Étienne,Toulouse Football Club,0:1,domestic_league,-1
13867,2482195,2014,10. Matchday,2014-10-19,40,1162,1,1,3.0,18.0,Willy Sagnol,Patrice Garande,Matmut Atlantique,19798.0,Alexandre Castro,4-3-3 Attacking,4-3-3 Attacking,FC Girondins Bordeaux,SM Caen,1:1,domestic_league,0
13868,2482196,2014,10. Matchday,2014-10-17,826,583,1,3,20.0,2.0,Antoine Kombouaré,Laurent Blanc,Stade de France,70785.0,Nicolas Rainville,4-3-3 Attacking,4-3-3 Attacking,Racing Club de Lens,Paris Saint-Germain Football Club,1:3,domestic_league,-1
13869,2482197,2014,10. Matchday,2014-10-18,1082,855,1,2,8.0,19.0,René Girard,Jocelyn Gourvennec,Decathlon Arena-Stade Pierre-Mauroy,33926.0,Fredy Fautrel,4-4-2 double 6,4-3-3 Attacking,Lille Olympique Sporting Club,EA Guingamp,1:2,domestic_league,-1
13870,2482198,2014,10. Matchday,2014-10-18,1158,618,0,1,15.0,5.0,Sylvain Ripoll,Christophe Galtier,Stade du Moustoir,14069.0,Ruddy Buquet,4-4-2 double 6,4-2-3-1,Football Club Lorient-Bretagne Sud,AS Saint-Étienne,0:1,domestic_league,-1
13871,2482199,2014,10. Matchday,2014-10-19,244,415,2,0,1.0,9.0,Marcelo Bielsa,Alain Casanova,Orange Vélodrome,61846.0,Amaury Delerue,4-2-3-1,3-5-2 Attacking,Olympique de Marseille,Toulouse Football Club,2:0,domestic_league,1
13872,2482200,2014,10. Matchday,2014-10-18,347,273,0,0,7.0,13.0,Albert Cartier,Philippe Montanier,Stade Saint-Symphorien,18074.0,Mikael Lesage,4-2-3-1,4-3-3 Attacking,Football Club de Metz,Stade Rennais Football Club,0:0,domestic_league,0
13873,2482201,2014,10. Matchday,2014-10-18,162,14171,2,0,10.0,17.0,Leonardo Jardim,Pascal Dupraz,Stade Louis-II,5497.0,Olivier Thual,4-3-3 Attacking,4-2-3-1,Association sportive de Monaco Football Club,Thonon Évian Grand Genève FC,2:0,domestic_league,1
13874,2482202,2014,10. Matchday,2014-10-19,1041,969,5,1,4.0,11.0,Hubert Fournier,Rolland Courbis,Stade de Gerland,35688.0,Bartolomeu Varela,4-3-1-2,4-2-3-1,Olympique Lyonnais,Montpellier HSC,5:1,domestic_league,1
13875,2482203,2014,10. Matchday,2014-10-18,995,1421,1,1,6.0,14.0,Michel Der Zakarian,Jean-Luc Vasseur,Stade de la Beaujoire,22908.0,Sébastien Moreira,4-3-3 Attacking,4-4-2 double 6,Football Club de Nantes,Stade Reims,1:1,domestic_league,0
13876,2482204,2014,10. Matchday,2014-10-18,417,595,0,1,12.0,16.0,Claude Puel,Claude Makélélé,Allianz Riviera,18919.0,Said Ennjimi,4-2-3-1,4-3-3 Attacking,Olympique Gymnaste Club Nice Côte d'Azur,SC Bastia,0:1,domestic_league,-1
13877,2482205,2014,11. Matchday,2014-10-25,595,162,1,3,18.0,8.0,Claude Makélélé,Leonardo Jardim,Stade Armand-Cesari,13106.0,Antony Gautier,4-2-3-1,4-4-2 double 6,SC Bastia,Association sportive de Monaco Football Club,1:3,domestic_league,-1
13878,2482206,2014,11. Matchday,2014-10-25,1162,1158,2,1,15.0,17.0,Patrice Garande,Sylvain Ripoll,Stade Michel-d'Ornano,15963.0,Frank Schneider,4-2-3-1,4-4-2 double 6,SM Caen,Football Club Lorient-Bretagne Sud,2:1,domestic_league,1
13879,2482207,2014,11. Matchday,2014-10-25,14171,995,0,2,19.0,5.0,Pascal Dupraz,Michel Der Zakarian,Parc des Sports d’Annecy,10063.0,Stéphane Lannoy,4-2-3-1,4-2-3-1,Thonon Évian Grand Genève FC,Football Club de Nantes,0:2,domestic_league,-1
13880,2482208,2014,11. Matchday,2014-10-26,855,417,2,7,20.0,7.0,Jocelyn Gourvennec,Claude Puel,Stade de Roudourou,14664.0,Clément Turpin,4-2-3-1,4-2-3-1,EA Guingamp,Olympique Gymnaste Club Nice Côte d'Azur,2:7,domestic_league,-1
13881,2482209,2014,11. Matchday,2014-10-26,1041,244,1,0,3.0,1.0,Hubert Fournier,Marcelo Bielsa,Stade de Gerland,38712.0,Lionel Jaffredo,4-3-1-2,5-4-1 Diamond,Olympique Lyonnais,Olympique de Marseille,1:0,domestic_league,1
13882,2482210,2014,11. Matchday,2014-10-25,583,40,3,0,2.0,6.0,Laurent Blanc,Willy Sagnol,Parc des Princes,46077.0,Tony Chapron,4-3-3 Attacking,4-3-3 Attacking,Paris Saint-Germain Football Club,FC Girondins Bordeaux,3:0,domestic_league,1
13883,2482211,2014,11. Matchday,2014-10-25,1421,969,1,0,14.0,13.0,Jean-Luc Vasseur,Rolland Courbis,Stade Auguste-Delaune,11331.0,Benoît Millot,4-2-3-1,4-1-4-1,Stade Reims,Montpellier HSC,1:0,domestic_league,1
13884,2482212,2014,11. Matchday,2014-10-26,273,1082,2,0,9.0,11.0,Philippe Montanier,René Girard,Roazhon Park,17392.0,Philippe Kalt,4-3-3 Attacking,4-4-2 double 6,Stade Rennais Football Club,Lille Olympique Sporting Club,2:0,domestic_league,1
13885,2482213,2014,11. Matchday,2014-10-26,618,347,1,0,4.0,10.0,Christophe Galtier,Albert Cartier,Stade Geoffroy-Guichard,33991.0,Sébastien Moreira,4-2-3-1,4-3-3 Attacking,AS Saint-Étienne,Football Club de Metz,1:0,domestic_league,1
13886,2482214,2014,11. Matchday,2014-10-24,415,826,0,2,12.0,16.0,Alain Casanova,Antoine Kombouaré,Stadium Municipal,12105.0,Wilfried Bien,3-5-2 flat,4-3-3 Attacking,Toulouse Football Club,Racing Club de Lens,0:2,domestic_league,-1
13887,2482215,2014,12. Matchday,2014-11-02,40,415,2,1,4.0,14.0,Willy Sagnol,Alain Casanova,Matmut Atlantique,16618.0,Said Ennjimi,5-3-2,5-3-2,FC Girondins Bordeaux,Toulouse Football Club,2:1,domestic_league,1
13888,2482216,2014,12. Matchday,2014-11-01,855,595,1,0,16.0,19.0,Jocelyn Gourvennec,Claude Makélélé,Stade de Roudourou,14392.0,Wilfried Bien,4-2-3-1,4-2-3-1,EA Guingamp,SC Bastia,1:0,domestic_league,1
13889,2482217,2014,12. Matchday,2014-11-01,1082,618,1,1,12.0,5.0,René Girard,Christophe Galtier,Decathlon Arena-Stade Pierre-Mauroy,36170.0,Benoît Bastien,4-4-2,4-2-3-1,Lille Olympique Sporting Club,AS Saint-Étienne,1:1,domestic_league,0
13890,2482218,2014,12. Matchday,2014-11-01,1158,583,1,2,18.0,2.0,Sylvain Ripoll,Laurent Blanc,Stade du Moustoir,15652.0,Olivier Thual,4-4-2,4-2-3-1,Football Club Lorient-Bretagne Sud,Paris Saint-Germain Football Club,1:2,domestic_league,-1
13891,2482219,2014,12. Matchday,2014-11-02,244,826,2,1,1.0,17.0,Marcelo Bielsa,Antoine Kombouaré,Orange Vélodrome,52803.0,Bartolomeu Varela,4-2-3-1,4-3-1-2,Olympique de Marseille,Racing Club de Lens,2:1,domestic_league,1
13892,2482220,2014,12. Matchday,2014-11-01,347,1162,3,2,8.0,15.0,Albert Cartier,Patrice Garande,Stade Saint-Symphorien,17864.0,Nicolas Rainville,4-2-3-1,4-1-4-1,Football Club de Metz,SM Caen,3:2,domestic_league,1
13893,2482221,2014,12. Matchday,2014-10-31,162,1421,1,1,7.0,13.0,Leonardo Jardim,Jean-Luc Vasseur,Stade Louis-II,5488.0,Sébastien Desiage,4-4-2 double 6,4-4-2 double 6,Association sportive de Monaco Football Club,Stade Reims,1:1,domestic_league,0
13894,2482222,2014,12. Matchday,2014-11-01,969,14171,2,0,9.0,20.0,Rolland Courbis,Pascal Dupraz,GGL Stadium,8440.0,Mikael Lesage,4-3-3 Attacking,4-2-3-1,Montpellier HSC,Thonon Évian Grand Genève FC,2:0,domestic_league,1
13895,2482223,2014,12. Matchday,2014-11-02,995,273,1,1,6.0,11.0,Michel Der Zakarian,Philippe Montanier,Stade de la Beaujoire,31893.0,Fredy Fautrel,4-2-3-1,4-1-4-1,Football Club de Nantes,Stade Rennais Football Club,1:1,domestic_league,0
13896,2482224,2014,12. Matchday,2014-11-01,417,1041,1,3,10.0,3.0,Claude Puel,Hubert Fournier,Allianz Riviera,15677.0,Amaury Delerue,4-2-3-1,4-3-1-2,Olympique Gymnaste Club Nice Côte d'Azur,Olympique Lyonnais,1:3,domestic_league,-1
13897,2482225,2014,13. Matchday,2014-11-08,595,969,2,0,15.0,13.0,Ghislain Printant,Rolland Courbis,Stade Armand-Cesari,11556.0,Lionel Jaffredo,4-2-3-1,4-3-3 Attacking,SC Bastia,Montpellier HSC,2:0,domestic_league,1
13898,2482226,2014,13. Matchday,2014-11-08,1162,995,1,2,17.0,5.0,Patrice Garande,Michel Der Zakarian,Stade Michel-d'Ornano,17900.0,Tony Chapron,4-4-2 double 6,4-2-3-1,SM Caen,Football Club de Nantes,1:2,domestic_league,-1
13899,2482227,2014,13. Matchday,2014-11-08,14171,417,1,0,16.0,12.0,Pascal Dupraz,Claude Puel,Parc des Sports d’Annecy,7738.0,Nicolas Rainville,4-4-2 double 6,4-3-3 Attacking,Thonon Évian Grand Genève FC,Olympique Gymnaste Club Nice Côte d'Azur,1:0,domestic_league,1
13900,2482228,2014,13. Matchday,2014-11-08,826,40,1,2,19.0,4.0,Antoine Kombouaré,Willy Sagnol,Stade Crédit Agricole la Licorne,11037.0,Mikael Lesage,4-3-1-2,3-5-2,Racing Club de Lens,FC Girondins Bordeaux,1:2,domestic_league,-1
13901,2482229,2014,13. Matchday,2014-11-09,1041,855,3,1,3.0,18.0,Hubert Fournier,Jocelyn Gourvennec,Stade de Gerland,36461.0,Benoît Millot,4-3-1-2,4-2-3-1,Olympique Lyonnais,EA Guingamp,3:1,domestic_league,1
13902,2482230,2014,13. Matchday,2014-11-09,583,244,2,0,2.0,1.0,Laurent Blanc,Marcelo Bielsa,Parc des Princes,45961.0,Clément Turpin,4-3-3 Attacking,4-2-3-1,Paris Saint-Germain Football Club,Olympique de Marseille,2:0,domestic_league,1
13903,2482231,2014,13. Matchday,2014-11-09,1421,1082,2,0,10.0,14.0,Jean-Luc Vasseur,René Girard,Stade Auguste-Delaune,13004.0,Alexandre Castro,4-2-3-1,4-3-3 Attacking,Stade Reims,Lille Olympique Sporting Club,2:0,domestic_league,1
13904,2482232,2014,13. Matchday,2014-11-07,273,1158,1,0,8.0,20.0,Philippe Montanier,Sylvain Ripoll,Roazhon Park,18390.0,Wilfried Bien,4-3-3 Attacking,4-4-2 double 6,Stade Rennais Football Club,Football Club Lorient-Bretagne Sud,1:0,domestic_league,1
13905,2482233,2014,13. Matchday,2014-11-09,618,162,1,1,6.0,7.0,Christophe Galtier,Leonardo Jardim,Stade Geoffroy-Guichard,29403.0,Stéphane Lannoy,4-2-3-1,4-2-3-1,AS Saint-Étienne,Association sportive de Monaco Football Club,1:1,domestic_league,0
